node1,	node2,	dist,	visibility,	sound,	transitability,	lockable,	flow
17.1,	21.1,	10,	0,		0.66,	0,		0,		0
17.1,	22.1,	13,	0,		0.33,	0,		0,		0
17.1,	23.1,	14,	0,		0.33,	0,		0,		0
17.1,	28.1,	14,	0,		0.33,	0,		0,		0
17.1,	29.1,	14,	0,		0.33,	0,		0,		0
17.1,	30.1,	14,	0,		0.33,	0,		0,		0
17.1,	31.1,	14,	0,		0.33,	0,		0,		0
17.1,	38.1,	8,	0,		0.66,	0,		0,		0
17.1,	39.1,	11,	0,		0.33,	0,		0,		0
17.1,	40.1,	6,	0,		0.66,	0,		0,		0
17.1,	40.2,	9,	0,		0.66,	0,		0,		0
17.1,	41.1,	5,	0.8,		0.66,	0,		0,		0
17.1,	42.1,	8,	0,		0.66,	0,		0,		0
17.1,	43.1,	6,	0,		0.66,	0,		0,		0
17.1,	44.1,	10,	0,		0.66,	0,		0,		0
17.1,	45.1,	10,	0,		0.66,	0,		0,		0
17.1,	45.2,	12,	0,		0.33,	0,		0,		0
17.1,	46.1,	14,	0,		0.33,	0,		0,		0

18.1,	1.6,	14,	0,		0.33,	0,		0,		0
18.1,	10.1,	13,	0,		0.33,	0,		0,		0
18.1,	10.2,	8,	0,		0.66,	0,		0,		0
18.1,	10.3,	4,	1,		0.8,	1,		0,		2.5
18.1,	10.4,	5,	0,		0.66,	0,		0,		0
18.1,	10.5,	9,	0,		0.66,	0,		0,		0
18.1,	10.6,	13,	0,		0.33,	0,		0,		0
18.1,	11.2,	14,	0,		0.33,	0,		0,		0
18.1,	11.3,	12,	0,		0.33,	0,		0,		0
18.1,	11.4,	12,	0,		0.33,	0,		0,		0
18.1,	11.5,	12,	0,		0.33,	0,		0,		0
18.1,	11.6,	14,	0,		0.33,	0,		0,		0
18.1,   14.1,   14,     0,              0.33,   0,              0,              0
18.1,   15.1,   9,      0,              0.66,   0,              0,              0
18.1,	16.1,	6,	0,		0.66,	0,		0,		0
18.1,	17.1,	3,	0,		0.8,	0,		0,		0
18.1,	19.1,	3,	0,		0.8,	0,		0,		0
18.1,	20.1,	5,	0,		0.66,	0,		0,		0
18.1,	21.1,	8,	0,		0.66,	0,		0,		0
18.1,	22.1,	10,	0,		0.66,	0,		0,		0
18.1,	23.1,	12,	0,		0.33,	0,		0,		0
18.1,	24.1,	14,	0,		0.33,	0,		0,		0
18.1,	28.1,	15,	0,		0.33,	0,		0,		0
18.1,	29.1,	14,	0,		0.33,	0,		0,		0
18.1,	30.1,	14,	0,		0.33,	0,		0,		0
18.1,	31.1,	14,	0,		0.33,	0,		0,		0
18.1,	32.1,	15,	0,		0.33,	0,		0,		0
18.1,	38.1,	10,	0,		0.66,	0,		0,		0
18.1,	39.1,	13,	0,		0.33,	0,		0,		0
18.1,	40.1,	8,	0,		0.66,	0,		0,		0
18.1,	40.2,	11,	0,		0.33,	0,		0,		0
18.1,	41.1,	6,	0,		0.66,	0,		0,		0
18.1,	42.1,	9,	0,		0.66,	0,		0,		0
18.1,	43.1,	6,	0,		0.66,	0,		0,		0
18.1,	44.1,	9,	0,		0.66,	0,		0,		0
18.1,	45.1,	8,	0,		0.66,	0,		0,		0
18.1,	45.2,	11,	0,		0.33,	0,		0,		0
18.1,	46.1,	12,	0,		0.33,	0,		0,		0
18.1,	47.1,	13,	0,		0.33,	0,		0,		0

19.1,	10.2,	11,	0,		0.33,	0,		0,		0
19.1,	10.3,	6,	0,		0.66,	0,		0,		0
19.1,	10.4,	4,	1,		1,	1,		0,		2.5
19.1,	10.5,	7,	0,		0.66,	0,		0,		0
19.1,	10.6,	10,	0,		0.66,	0,		0,		0
19.1,	11.3,	13,	0,		0.33,	0,		0,		0
19.1,	11.4,	12,	0,		0.33,	0,		0,		0
19.1,	11.5,	12,	0,		0.33,	0,		0,		0
19.1,	11.6,	13,	0,		0.33,	0,		0,		0
19.1,   15.1,   12,     0,              0.33,   0,              0,              0
19.1,	16.1,	8,	0,		0.66,	0,		0,		0
19.1,	17.1,	5,	0,		0.66,	0,		0,		0
19.1,	18.1,	3,	0,		0.8,	0,		0,		0
19.1,	20.1,	3,	0,		0.8,	0,		0,		0
19.1,	21.1,	5,	0,		0.66,	0,		0,		0
19.1,	22.1,	7,	0,		0.66,	0,		0,		0
19.1,	23.1,	9,	0,		0.66,	0,		0,		0
19.1,	24.1,	11,	0,		0.33,	0,		0,		0
19.1,	29.1,	15,	0,		0.33,	0,		0,		0
19.1,	30.1,	14,	0,		0.33,	0,		0,		0
19.1,	31.1,	14,	0,		0.33,	0,		0,		0
19.1,	32.1,	14,	0,		0.33,	0,		0,		0
19.1,	33.1,	14,	0,		0.33,	0,		0,		0
19.1,	34.1,	15,	0,		0.33,	0,		0,		0
19.1,	38.1,	13,	0,		0.33,	0,		0,		0
19.1,	40.1,	9,	0,		0.66,	0,		0,		0
19.1,	40.2,	13,	0,		0.33,	0,		0,		0
19.1,	41.1,	6,	0,		0.66,	0,		0,		0
19.1,	42.1,	10,	0,		0.66,	0,		0,		0
19.1,	43.1,	5,	0,		0.66,	0,		0,		0
19.1,	44.1,	9,	0,		0.66,	0,		0,		0
19.1,	45.1,	6,	0,		0.66,	0,		0,		0
19.1,	45.2,	9,	0,		0.66,	0,		0,		0
19.1,	46.1,	10,	0,		0.66,	0,		0,		0
19.1,	47.1,	11,	0,		0.33,	0,		0,		0
19.1,	48.1,	14,	0,		0.33,	0,		0,		0

20.1,	10.2,	13,	0,		0.33,	0,		0,		0
20.1,	10.3,	8,	0,		0.66,	0,		0,		0
20.1,	10.4,	4,	1,		1,	1,		0,		2.5
20.1,	10.5,	5,	0,		0.66,	0,		0,		0
20.1,	10.6,	8,	0,		0.66,	0,		0,		0
20.1,	11.3,	15,	0,		0.33,	0,		0,		0
20.1,	11.4,	13,	0,		0.33,	0,		0,		0
20.1,	11.5,	12,	0,		0.33,	0,		0,		0
20.1,	11.6,	12,	0,		0.33,	0,		0,		0
20.1,	11.7,	14,	0,		0.33,	0,		0,		0
20.1,   15.1,   15,     0,              0.33,   0,              0,              0
20.1,	16.1,	11,	0,		0.33,	0,		0,		0
20.1,	17.1,	8,	0,		0.66,	0,		0,		0
20.1,	18.1,	5,	0,		0.66,	0,		0,		0
20.1,	19.1,	3,	0,		0.8,	0,		0,		0
20.1,	21.1,	3,	0,		0.8,	0,		0,		0
20.1,	22.1,	5,	0,		0.66,	0,		0,		0
20.1,	23.1,	7,	0,		0.66,	0,		0,		0
20.1,	24.1,	9,	0,		0.66,	0,		0,		0
20.1,	30.1,	15,	0,		0.33,	0,		0,		0
20.1,	31.1,	14,	0,		0.33,	0,		0,		0
20.1,	32.1,	14,	0,		0.33,	0,		0,		0
20.1,	33.1,	14,	0,		0.33,	0,		0,		0
20.1,	34.1,	14,	0,		0.33,	0,		0,		0
20.1,	35.1,	15,	0,		0.33,	0,		0,		0
20.1,	38.1,	15,	0,		0.33,	0,		0,		0
20.1,	40.1,	12,	0,		0.33,	0,		0,		0
20.1,	40.2,	14,	0,		0.33,	0,		0,		0
20.1,	41.1,	8,	0,		0.66,	0,		0,		0
20.1,	42.1,	11,	0,		0.33,	0,		0,		0
20.1,	43.1,	6,	0,		0.66,	0,		0,		0
20.1,	44.1,	9,	0,		0.66,	0,		0,		0
20.1,	45.1,	5,	0.8,		0.66,	0,		0,		0
20.1,	45.2,	9,	0.4,		0.66,	0,		0,		0
20.1,	46.1,	8,	0,		0.66,	0,		0,		0
20.1,	47.1,	8,	0,		0.66,	0,		0,		0
20.1,	48.1,	11,	0,		0.33,	0,		0,		0
20.1,	49.01,	14,	0,		0.33,	0,		0,		0

21.1,	10.3,	10,	0,		0.66,	0,		0,		0
21.1,	10.4,	4,	0,		0.8,	0,		0,		0
21.1,	10.5,	4,	1,		0.8,	1,		0,		2.5
21.1,	10.6,	6,	0,		0.66,	0,		0,		0
21.1,	11.4,	14,	0,		0.33,	0,		0,		0
21.1,	11.5,	12,	0,		0.33,	0,		0,		0
21.1,	11.6,	11,	0,		0.33,	0,		0,		0
21.1,	11.7,	13,	0,		0.33,	0,		0,		0
21.1,	16.1,	14,	0,		0.33,	0,		0,		0
21.1,	17.1,	10,	0,		0.66,	0,		0,		0
21.1,	18.1,	8,	0,		0.66,	0,		0,		0
21.1,	19.1,	5,	0,		0.66,	0,		0,		0
21.1,	20.1,	3,	0,		0.8,	0,		0,		0
21.1,	22.1,	3,	0,		0.8,	0,		0,		0
21.1,	23.1,	5,	0,		0.66,	0,		0,		0
21.1,	24.1,	7,	0,		0.66,	0,		0,		0
21.1,	32.1,	15,	0,		0.33,	0,		0,		0
21.1,	33.1,	14,	0,		0.33,	0,		0,		0
21.1,	34.1,	14,	0,		0.33,	0,		0,		0
21.1,	35.1,	14,	0,		0.33,	0,		0,		0
21.1,	36.1,	15,	0,		0.33,	0,		0,		0
21.1,	40.1,	14,	0,		0.33,	0,		0,		0
21.1,	41.1,	10,	0,		0.66,	0,		0,		0
21.1,	42.1,	13,	0,		0.33,	0,		0,		0
21.1,	43.1,	7,	0,		0.66,	0,		0,		0
21.1,	44.1,	10,	0,		0.66,	0,		0,		0
21.1,	45.1,	5,	0,		0.66,	0,		0,		0
21.1,	45.2,	9,	0,		0.66,	0,		0,		0
21.1,	46.1,	8,	0.8,		0.5,	0,		0,		0
21.1,	47.1,	8,	0,		0.66,	0,		0,		0
21.1,	48.1,	10,	0,		0.66,	0,		0,		0
21.1,	49.01,	11,	0,		0.33,	0,		0,		0

22.1,	10.3,	13,	0,		0.33,	0,		0,		0
22.1,	10.4,	6,	0,		0.66,	0,		0,		0
22.1,	10.5,	4,	1,		0.8,	1,		0,		2.5
22.1,	10.6,	4,	0,		0.8,	0,		0,		0
22.1,	11.5,	13,	0,		0.33,	0,		0,		0
22.1,	11.6,	11,	0,		0.33,	0,		0,		0
22.1,	11.7,	12,	0,		0.33,	0,		0,		0
22.1,	17.1,	13,	0,		0.33,	0,		0,		0
22.1,	18.1,	10,	0,		0.66,	0,		0,		0
22.1,	19.1,	7,	0,		0.66,	0,		0,		0
22.1,	20.1,	5,	0,		0.66,	0,		0,		0
22.1,	21.1,	3,	0,		0.8,	0,		0,		0
22.1,	23.1,	2,	0,		0.8,	0,		0,		0
22.1,	24.1,	4,	0,		0.8,	0,		0,		0
22.1,	33.1,	15,	0,		0.33,	0,		0,		0
22.1,	34.1,	14,	0,		0.33,	0,		0,		0
22.1,	35.1,	14,	0,		0.33,	0,		0,		0
22.1,	36.1,	14,	0,		0.33,	0,		0,		0
22.1,	37.1,	15,	0,		0.33,	0,		0,		0
22.1,	41.1,	11,	0,		0.33,	0,		0,		0
22.1,	42.1,	15,	0,		0.33,	0,		0,		0
22.1,	43.1,	8,	0,		0.66,	0,		0,		0
22.1,	44.1,	11,	0,		0.33,	0,		0,		0
22.1,	45.1,	7,	0,		0.66,	0,		0,		0
22.1,	45.2,	9,	0,		0.66,	0,		0,		0
22.1,	46.1,	7,	0.8,		0.5,	0,		0,		0
22.1,	47.1,	6,	0,		0.66,	0,		0,		0
22.1,	48.1,	9,	0,		0.66,	0,		0,		0
22.1,	49.01,	9,	0,		0.66,	0,		0,		0

23.1,	10.3,	14,	0,		0.33,	0,		0,		0
23.1,	10.4,	8,	0,		0.66,	0,		0,		0
23.1,	10.5,	4,	0,		0.8,	0,		0,		0
23.1,	10.6,	4,	1,		0.8,	1,		0,		2.5
23.1,	11.5,	14,	0,		0.33,	0,		0,		0
23.1,	11.6,	12,	0,		0.33,	0,		0,		0
23.1,	11.7,	11,	0,		0.33,	0,		0,		0
23.1,	17.1,	14,	0,		0.33,	0,		0,		0
23.1,	18.1,	12,	0,		0.33,	0,		0,		0
23.1,	19.1,	9,	0,		0.66,	0,		0,		0
23.1,	20.1,	7,	0,		0.66,	0,		0,		0
23.1,	21.1,	5,	0,		0.66,	0,		0,		0
23.1,	22.1,	2,	0,		0.8,	0,		0,		0
23.1,	24.1,	3,	0,		0.8,	0,		0,		0
23.1,	34.1,	15,	0,		0.33,	0,		0,		0
23.1,	35.1,	14,	0,		0.33,	0,		0,		0
23.1,	36.1,	14,	0,		0.33,	0,		0,		0
23.1,	37.1,	14,	0,		0.33,	0,		0,		0
23.1,	41.1,	14,	0,		0.33,	0,		0,		0
23.1,	43.1,	10,	0,		0.33,	0,		0,		0
23.1,	44.1,	13,	0,		0.33,	0,		0,		0
23.1,	45.1,	7,	0,		0.66,	0,		0,		0
23.1,	45.2,	10,	0,		0.66,	0,		0,		0
23.1,	46.1,	7,	0,		0.66,	0,		0,		0
23.1,	47.1,	5,	0,		0.66,	0,		0,		0
23.1,	48.1,	9,	0,		0.66,	0,		0,		0
23.1,	49.01,	9,	0,		0.66,	0,		0,		0

24.1,	10.4,	10,	0,		0.66,	0,		0,		0
24.1,	10.5,	6,	0,		0.66,	0,		0,		0
24.1,	10.6,	4,	1,		0.8,	1,		0,		2.5
24.1,	11.6,	13,	0,		0.33,	0,		0,		0
24.1,	11.7,	11,	0,		0.33,	0,		0,		0
24.1,	18.1,	14,	0,		0.33,	0,		0,		0
24.1,	19.1,	11,	0,		0.33,	0,		0,		0
24.1,	20.1,	9,	0,		0.66,	0,		0,		0
24.1,	21.1,	7,	0,		0.66,	0,		0,		0
24.1,	22.1,	4,	0,		0.8,	0,		0,		0
24.1,	23.1,	3,	0,		0.8,	0,		0,		0
24.1,	35.1,	15,	0,		0.33,	0,		0,		0
24.1,	36.1,	14,	0,		0.33,	0,		0,		0
24.1,	37.1,	14,	0,		0.33,	0,		0,		0
24.1,	43.1,	13,	0,		0.33,	0,		0,		0
24.1,	44.1,	15,	0,		0.33,	0,		0,		0
24.1,	45.1,	9,	0,		0.66,	0,		0,		0
24.1,	45.2,	11,	0,		0.33,	0,		0,		0
24.1,	46.1,	8,	0,		0.66,	0,		0,		0
24.1,	47.1,	5,	0,		0.66,	0,		0,		0
24.1,	48.1,	9,	0,		0.66,	0,		0,		0
24.1,	49.01,	7,	0,		0.66,	0,		0,		0

25.1,	1.3,	15,	0,		0.33,	0,		0,		0									
25.1,	1.4,	12,	0,		0.33,	0,		0,		0
25.1,	1.5,	8,	0,		0.66,	0,		0,		0
25.1,	1.6,	7,	0,		0.66,	0,		0,		0
25.1,	4.2,	16,	0,		0.33,	0,		0,		0
25.1,	5.1,	13,	0,		0.33,	0,		0,		0
25.1,	5.2,	16,	0,		0.66,	0,		0,		0
25.1,	6.1,	13,	0,		0.33,	0,		0,		0
25.1,	7.1,	8,	0,		0.66,	0,		0,		0
25.1,	7.2,	8,	0,		0.66,	0,		0,		0
25.1,	8.1,	10,	0,		0.66,	0,		0,		0
25.1,	8.2,	15,	0,		0.33,	0,		0,		0
25.1,	9.1,	5,	0,		0.66,	0,		0,		0
25.1,	9.2,	3,	0,		0.8,	0,		0,		0
25.1,	10.1,	11,	0,		0.33,	0,		0,		0
25.1,	10.2,	13,	0,		0.33,	0,		0,		0
25.1,	11.1,	4,	1,		1,	1,		0,		2.5
25.1,	11.2,	8,	0.8,		0.66,	0,		0,		0
25.1,	11.3,	11,	0,		0.33,	0,		0,		0
25.1,	11.4,	15,	0,		0.33,	0,		0,		0
25.1,	12.1,	9,	0,		0.66,	0,		0,		0
25.1,	13.1,	5,	0,		0.66,	0,		0,		0
25.1,   14.1,   14,     0,              0.33,   0,              0,              0
25.1,   15.1,   15,     0,              0.33,   0,              0,              0
25.1,	26.1,	3,	0,		0.8,	0,		0,		0
25.1,	27.1,	6,	0,		0.66,	0,		0,		0
25.1,	28.1,	9,	0,		0.66,	0,		0,		0
25.1,	29.1,	12,	0,		0.33,	0,		0,		0
25.1,	30.1,	15,	0,		0.33,	0,		0,		0
25.1,	38.1,	11,	0,		0.33,	0,		0,		0
25.1,	39.1,	7,	0,		0.66,	0,		0,		0
25.1,	40.1,	13,	0,		0.33,	0,		0,		0
25.1,	40.2,	10,	0,		0.66,	0,		0,		0
25.1,	42.1,	14,	0,		0.33,	0,		0,		0

26.1,	1.4,	14,	0,		0.33,	0,		0,		0
26.1,	1.5,	9,	0,		0.66,	0,		0,		0
26.1,	1.6,	7,	0.8,		0.66,	0,		0,		0
26.1,	6.1,	14,	0,		0.33,	0,		0,		0
26.1,	7.1,	11,	0,		0.33,	0,		0,		0
26.1,	7.2,	10,	0,		0.66,	0,		0,		0
26.1,	8.1,	11,	0,		0.33,	0,		0,		0
26.1,	8.2,	15,	0,		0.33,	0,		0,		0
26.1,	9.1,	7,	0,		0.66,	0,		0,		0
26.1,	9.2,	6,	0,		0.66,	0,		0,		0
26.1,	10.1,	11,	0,		0.33,	0,		0,		0
26.1,	10.2,	12,	0,		0.33,	0,		0,		0
26.1,	10.3,	15,	0,		0.33,	0,		0,		0
26.1,	11.1,	4,	1,		1,	1,		0,		2.5
26.1,	11.2,	6,	0,		0.66,	0,		0,		0
26.1,	11.3,	9,	0,		0.66,	0,		0,		0
26.1,	11.4,	12,	0,		0.33,	0,		0,		0
26.1,	12.1,	10,	0,		0.66,	0,		0,		0
26.1,	13.1,	6,	0,		0.66,	0,		0,		0
26.1,   14.1,   14,     0,              0.33,   0,              0,              0
26.1,   15.1,   14,     0,              0.33,   0,              0,              0
26.1,	25.1,	3,	0,		0.8,	0,		0,		0
26.1,	27.1,	4,	0,		0.8,	0,		0,		0
26.1,	28.1,	7,	0,		0.66,	0,		0,		0
26.1,	29.1,	10,	0,		0.66,	0,		0,		0
26.1,	30.1,	13,	0,		0.33,	0,		0,		0
26.1,	31.1,	14,	0,		0.33,	0,		0,		0
26.1,	38.1,	9,	0,		0.66,	0,		0,		0
26.1,	39.1,	6,	0,		0.66,	0,		0,		0
26.1,	40.1,	11,	0,		0.33,	0,		0,		0
26.1,	40.2,	8,	0,		0.66,	0,		0,		0
26.1,	41.1,	15,	0,		0.33,	0,		0,		0
26.1,	42.1,	11,	0,		0.33,	0,		0,		0

27.1,	1.5,	12,	0,		0.33,	0,		0,		0
27.1,	1.6,	8,	0,		0.66,	0,		0,		0
27.1,	7.1,	14,	0,		0.33,	0,		0,		0
27.1,	7.2,	14,	0,		0.33,	0,		0,		0
27.1,	8.1,	13,	0,		0.33,	0,		0,		0
27.1,	9.1,	9,	0,		0.66,	0,		0,		0
27.1,	9.2,	9,	0,		0.66,	0,		0,		0
27.1,	10.1,	12,	0,		0.33,	0,		0,		0
27.1,	10.2,	11,	0,		0.33,	0,		0,		0
27.1,	10.3,	13,	0,		0.33,	0,		0,		0
27.1,	11.1,	4,	0,		0.8,	0,		0,		0
27.1,	11.2,	4,	1,		0.8,	1,		0,		2.5
27.1,	11.3,	6,	0,		0.66,	0,		0,		0
27.1,	11.4,	8,	0,		0.66,	0,		0,		0
27.1,	11.5,	13,	0,		0.33,	0,		0,		0
27.1,	12.1,	11,	0,		0.33,	0,		0,		0
27.1,	13.1,	8,	0,		0.66,	0,		0,		0
27.1,   14.1,   15,     0,              0.33,   0,              0,              0
27.1,   15.1,   14,     0,              0.33,   0,              0,              0
27.1,	16.1,	14,	0,		0.33,	0,		0,		0
27.1,	25.1,	6,	0,		0.66,	0,		0,		0
27.1,	26.1,	4,	0,		0.8,	0,		0,		0
27.1,	28.1,	4,	0,		0.8,	0,		0,		0
27.1,	29.1,	6,	0,		0.66,	0,		0,		0
27.1,	30.1,	8,	0,		0.66,	0,		0,		0
27.1,	31.1,	10,	0,		0.66,	0,		0,		0
27.1,	32.1,	13,	0,		0.33,	0,		0,		0
27.1,	33.1,	14,	0,		0.33,	0,		0,		0
27.1,	38.1,	9,	0,		0.66,	0,		0,		0
27.1,	39.1,	5,	0,		0.66,	0,		0,		0
27.1,	40.1,	9,	0,		0.66,	0,		0,		0
27.1,	40.2,	6,	0,		0.66,	0,		0,		0
27.1,	41.1,	12,	0,		0.33,	0,		0,		0
27.1,	42.1,	8,	0,		0.66,	0,		0,		0
27.1,	43.1,	15,	0,		0.33,	0,		0,		0
27.1,	44.1,	13,	0,		0.33,	0,		0,		0

28.1,	1.5,	15,	0,		0.33,	0,		0,		0
28.1,	1.6,	10,	0,		0.66,	0,		0,		0
28.1,	9.1,	13,	0,		0.33,	0,		0,		0
28.1,	9.2,	13,	0,		0.33,	0,		0,		0
28.1,	10.1,	13,	0,		0.33,	0,		0,		0
28.1,	10.2,	11,	0,		0.33,	0,		0,		0
28.1,	10.3,	12,	0,		0.33,	0,		0,		0
28.1,	10.4,	15,	0,		0.33,	0,		0,		0
28.1,	11.1,	8,	0,		0.66,	0,		0,		0
28.1,	11.2,	4,	1,		1,	1,		0,		2.5
28.1,	11.3,	4,	0,		0.8,	0,		0,		0
28.1,	11.4,	6,	0,		0.66,	0,		0,		0
28.1,	11.5,	9,	0,		0.66,	0,		0,		0
28.1,	11.6,	14,	0,		0.33,	0,		0,		0
28.1,	12.1,	14,	0,		0.33,	0,		0,		0
28.1,	13.1,	11,	0,		0.33,	0,		0,		0
28.1,   15.1,   15,     0,              0.33,   0,              0,              0
28.1,	16.1,	14,	0,		0.33,	0,		0,		0
28.1,	17.1,	14,	0,		0.33,	0,		0,		0
28.1,	18.1,	15,	0,		0.33,	0,		0,		0
28.1,	25.1,	9,	0,		0.66,	0,		0,		0
28.1,	26.1,	7,	0,		0.66,	0,		0,		0
28.1,	27.1,	4,	0,		0.8,	0,		0,		0
28.1,	29.1,	3,	0,		0.8,	0,		0,		0
28.1,	30.1,	5,	0,		0.66,	0,		0,		0
28.1,	31.1,	7,	0,		0.66,	0,		0,		0
28.1,	32.1,	9,	0,		0.66,	0,		0,		0
28.1,	33.1,	10,	0,		0.66,	0,		0,		0
28.1,	34.1,	13,	0,		0.33,	0,		0,		0
28.1,	35.1,	15,	0,		0.33,	0,		0,		0
28.1,	38.1,	10,	0,		0.66,	0,		0,		0
28.1,	39.1,	7,	0,		0.66,	0,		0,		0
28.1,	40.1,	9,	0,		0.66,	0,		0,		0
28.1,	40.2,	6,	0,		0.66,	0,		0,		0
28.1,	41.1,	10,	0,		0.66,	0,		0,		0
28.1,	42.1,	6,	0,		0.66,	0,		0,		0
28.1,	43.1,	12,	0,		0.33,	0,		0,		0
28.1,	44.1,	9,	0,		0.66,	0,		0,		0
28.1,	45.1,	15,	0,		0.33,	0,		0,		0
28.1,	45.2,	13,	0,		0.33,	0,		0,		0

29.1,	1.6,	12,	0,		0.33,	0,		0,		0
29.1,	9.2,	15,	0,		0.33,	0,		0,		0
29.1,	10.2,	12,	0,		0.33,	0,		0,		0
29.1,	10.3,	12,	0,		0.33,	0,		0,		0
29.1,	10.4,	13,	0,		0.33,	0,		0,		0
29.1,	11.1,	10,	0,		0.66,	0,		0,		0
29.1,	11.2,	6,	1,		1,	0,		0,		0
29.1,	11.3,	4,	0,		0.8,	0,		0,		0
29.1,	11.4,	4,	1,		1,	1,		0,		2.5
29.1,	11.5,	7,	0,		0.66,	0,		0,		0
29.1,	11.6,	11,	0,		0.33,	0,		0,		0
29.1,	13.1,	14,	0,		0.33,	0,		0,		0
29.1,	16.1,	15,	0,		0.33,	0,		0,		0
29.1,	17.1,	14,	0,		0.33,	0,		0,		0
29.1,	18.1,	14,	0,		0.33,	0,		0,		0
29.1,	19.1,	15,	0,		0.33,	0,		0,		0
29.1,	25.1,	12,	0,		0.33,	0,		0,		0
29.1,	26.1,	10,	0,		0.66,	0,		0,		0
29.1,	27.1,	6,	0,		0.66,	0,		0,		0
29.1,	28.1,	3,	0,		0.8,	0,		0,		0
29.1,	30.1,	3,	0,		0.8,	0,		0,		0
29.1,	31.1,	4,	0,		0.8,	0,		0,		0
29.1,	32.1,	6,	0,		0.66,	0,		0,		0
29.1,	33.1,	8,	0,		0.66,	0,		0,		0
29.1,	34.1,	10,	0,		0.66,	0,		0,		0
