node1,	node2,	dist,	visibility,	sound,	transitability,	lockable,	flow
29.1,	35.1,	13,	0,		0.33,	0,		0,		0
29.1,	36.1,	14,	0,		0.33,	0,		0,		0
29.1,	38.1,	11,	0,		0.33,	0,		0,		0
29.1,	39.1,	9,	0,		0.66,	0,		0,		0
29.1,	40.1,	10,	0,		0.66,	0,		0,		0
29.1,	40.2,	7,	0,		0.66,	0,		0,		0
29.1,	41.1,	9,	0,		0.66,	0,		0,		0
29.1,	42.1,	6,	0.8,		0.66,	0,		0,		0
29.1,	43.1,	11,	0,		0.33,	0,		0,		0
29.1,	44.1,	7,	0,		0.66,	0,		0,		0
29.1,	45.1,	13,	0,		0.33,	0,		0,		0
29.1,	45.2,	10,	0,		0.66,	0,		0,		0
29.1,	46.1,	15,	0,		0.33,	0,		0,		0

30.1,	1.6,	14,	0,		0.33,	0,		0,		0
30.1,	10.2,	13,	0,		0.33,	0,		0,		0
30.1,	10.3,	12,	0,		0.33,	0,		0,		0
30.1,	10.4,	12,	0,		0.33,	0,		0,		0
30.1,	10.5,	15,	0,		0.33,	0,		0,		0
30.1,	11.1,	13,	0,		0.33,	0,		0,		0
30.1,	11.2,	8,	0,		0.66,	0,		0,		0
30.1,	11.3,	4,	0,		0.8,	0,		0,		0
30.1,	11.4,	4,	1,		1,	1,		0,		2.5
30.1,	11.5,	6,	0,		0.66,	0,		0,		0
30.1,	11.6,	9,	0,		0.66,	0,		0,		0
30.1,	11.7,	13,	0,		0.33,	0,		0,		0
30.1,	17.1,	14,	0,		0.33,	0,		0,		0
30.1,	18.1,	14,	0,		0.33,	0,		0,		0
30.1,	19.1,	14,	0,		0.33,	0,		0,		0
30.1,	20.1,	15,	0,		0.33,	0,		0,		0
30.1,	25.1,	15,	0,		0.33,	0,		0,		0
30.1,	26.1,	13,	0,		0.33,	0,		0,		0
30.1,	27.1,	8,	0,		0.66,	0,		0,		0
30.1,	28.1,	5,	0,		0.66,	0,		0,		0
30.1,	29.1,	3,	0,		0.8,	0,		0,		0
30.1,	31.1,	2,	0,		0.8,	0,		0,		0
30.1,	32.1,	4,	0,		0.8,	0,		0,		0
30.1,	33.1,	6,	0,		0.66,	0,		0,		0
30.1,	34.1,	8,	0,		0.66,	0,		0,		0
30.1,	35.1,	10,	0,		0.66,	0,		0,		0
30.1,	36.1,	12,	0,		0.33,	0,		0,		0
30.1,	37.1,	15,	0,		0.33,	0,		0,		0
30.1,	38.1,	13,	0,		0.33,	0,		0,		0
30.1,	39.1,	11,	0,		0.33,	0,		0,		0
30.1,	40.1,	11,	0,		0.33,	0,		0,		0
30.1,	40.2,	8,	0,		0.66,	0,		0,		0
30.1,	41.1,	9,	0,		0.66,	0,		0,		0
30.1,	42.1,	6,	0,		0.66,	0,		0,		0
30.1,	43.1,	9,	0,		0.66,	0,		0,		0
30.1,	44.1,	6,	0,		0.66,	0,		0,		0
30.1,	45.1,	11,	0,		0.33,	0,		0,		0
30.1,	45.2,	9,	0,		0.66,	0,		0,		0
30.1,	46.1,	13,	0,		0.33,	0,		0,		0
30.1,	48.1,	14,	0,		0.33,	0,		0,		0

31.1,	10.2,	14,	0,		0.33,	0,		0,		0
31.1,	10.3,	13,	0,		0.33,	0,		0,		0
31.1,	10.4,	12,	0,		0.33,	0,		0,		0
31.1,	10.5,	14,	0,		0.33,	0,		0,		0
31.1,	11.1,	14,	0,		0.33,	0,		0,		0
31.1,	11.2,	9,	0,		0.66,	0,		0,		0
31.1,	11.3,	6,	0,		0.66,	0,		0,		0
31.1,	11.4,	4,	1,		1,	1,		0,		2.5
31.1,	11.5,	4,	0,		1,	0,		0,		0
31.1,	11.6,	8,	0,		0.66,	0,		0,		0
31.1,	11.7,	11,	0,		0.33,	0,		0,		0
31.1,	17.1,	14,	0,		0.33,	0,		0,		0
31.1,	18.1,	14,	0,		0.33,	0,		0,		0
31.1,	19.1,	14,	0,		0.33,	0,		0,		0
31.1,	20.1,	14,	0,		0.33,	0,		0,		0
31.1,	26.1,	14,	0,		0.33,	0,		0,		0
31.1,	27.1,	10,	0,		0.66,	0,		0,		0
31.1,	28.1,	7,	0,		0.66,	0,		0,		0
31.1,	29.1,	4,	0,		0.8,	0,		0,		0
31.1,	30.1,	2,	0,		0.8,	0,		0,		0
31.1,	32.1,	3,	0,		0.8,	0,		0,		0
31.1,	33.1,	4,	0,		0.8,	0,		0,		0
31.1,	34.1,	6,	0,		0.66,	0,		0,		0
31.1,	35.1,	8,	0,		0.66,	0,		0,		0
31.1,	36.1,	10,	0,		0.66,	0,		0,		0
31.1,	37.1,	13,	0,		0.33,	0,		0,		0
31.1,	38.1,	14,	0,		0.33,	0,		0,		0
31.1,	39.1,	12,	0,		0.33,	0,		0,		0
31.1,	40.1,	11,	0,		0.33,	0,		0,		0
31.1,	40.2,	9,	0,		0.66,	0,		0,		0
31.1,	41.1,	9,	0,		0.66,	0,		0,		0
31.1,	42.1,	7,	0,		0.66,	0,		0,		0
31.1,	43.1,	9,	0,		0.66,	0,		0,		0
31.1,	44.1,	6,	0,		0.66,	0,		0,		0
31.1,	45.1,	10,	0,		0.66,	0,		0,		0
31.1,	45.2,	8,	0,		0.66,	0,		0,		0
31.1,	46.1,	11,	0,		0.33,	0,		0,		0
31.1,	47.1,	15,	0,		0.33,	0,		0,		0
31.1,	48.1,	13,	0,		0.33,	0,		0,		0

32.1,	10.3,	13,	0,		0.33,	0,		0,		0
32.1,	10.4,	12,	0,		0.33,	0,		0,		0
32.1,	10.5,	13,	0,		0.33,	0,		0,		0
32.1,	10.6,	15,	0,		0.33,	0,		0,		0
32.1,	11.2,	11,	0,		0.33,	0,		0,		0
32.1,	11.3,	8,	0,		0.66,	0,		0,		0
32.1,	11.4,	5,	0,		0.66,	0,		0,		0
32.1,	11.5,	4,	1,		1,	1,		0,		2.5
32.1,	11.6,	6,	0,		0.66,	0,		0,		0
32.1,	11.7,	9,	0,		0.66,	0,		0,		0
32.1,	18.1,	15,	0,		0.33,	0,		0,		0
32.1,	19.1,	14,	0,		0.33,	0,		0,		0
32.1,	20.1,	14,	0,		0.33,	0,		0,		0
32.1,	21.1,	15,	0,		0.33,	0,		0,		0
32.1,	27.1,	13,	0,		0.33,	0,		0,		0
32.1,	28.1,	9,	0,		0.66,	0,		0,		0
32.1,	29.1,	6,	0,		0.66,	0,		0,		0
32.1,	30.1,	4,	0,		0.8,	0,		0,		0
32.1,	31.1,	3,	0,		0.8,	0,		0,		0
32.1,	33.1,	2,	0,		0.8,	0,		0,		0
32.1,	34.1,	4,	0,		0.8,	0,		0,		0
32.1,	35.1,	6,	0,		0.66,	0,		0,		0
32.1,	36.1,	8,	0,		0.66,	0,		0,		0
32.1,	37.1,	11,	0,		0.33,	0,		0,		0
32.1,	39.1,	14,	0,		0.33,	0,		0,		0
32.1,	40.1,	13,	0,		0.33,	0,		0,		0
32.1,	40.2,	11,	0,		0.33,	0,		0,		0
32.1,	41.1,	10,	0,		0.66,	0,		0,		0
32.1,	42.1,	8,	0,		0.66,	0,		0,		0
32.1,	43.1,	9,	0,		0.66,	0,		0,		0
32.1,	44.1,	6,	0,		0.66,	0,		0,		0
32.1,	45.1,	9,	0,		0.66,	0,		0,		0
32.1,	45.2,	7,	0.8,		0.66,	0,		0,		0
32.1,	46.1,	9,	0,		0.66,	0,		0,		0
32.1,	47.1,	13,	0,		0.33,	0,		0,		0
32.1,	48.1,	11,	0,		0.33,	0,		0,		0
32.1,	49.01,	15,	0,		0.33,	0,		0,		0

33.1,	10.3,	14,	0,		0.33,	0,		0,		0
33.1,	10.4,	12,	0,		0.33,	0,		0,		0
33.1,	10.5,	12,	0,		0.33,	0,		0,		0
33.1,	10.6,	14,	0,		0.33,	0,		0,		0
33.1,	11.2,	13,	0,		0.33,	0,		0,		0
33.1,	11.3,	9,	0,		0.66,	0,		0,		0
33.1,	11.4,	7,	0,		0.66,	0,		0,		0
33.1,	11.5,	4,	1,		1,	1,		0,		2.5
33.1,	11.6,	4,	0,		0.8,	0,		0,		0
33.1,	11.7,	8,	0,		0.66,	0,		0,		0
33.1,	19.1,	14,	0,		0.33,	0,		0,		0
33.1,	20.1,	14,	0,		0.33,	0,		0,		0
33.1,	21.1,	14,	0,		0.33,	0,		0,		0
33.1,	22.1,	15,	0,		0.33,	0,		0,		0
33.1,	27.1,	14,	0,		0.33,	0,		0,		0
33.1,	28.1,	10,	0,		0.66,	0,		0,		0
33.1,	29.1,	8,	0,		0.66,	0,		0,		0
33.1,	30.1,	6,	0,		0.66,	0,		0,		0
33.1,	31.1,	4,	0,		0.8,	0,		0,		0
33.1,	32.1,	2,	0,		0.8,	0,		0,		0
33.1,	34.1,	3,	0,		0.8,	0,		0,		0
33.1,	35.1,	5,	0,		0.66,	0,		0,		0
33.1,	36.1,	7,	0,		0.66,	0,		0,		0
33.1,	37.1,	9,	0,		0.66,	0,		0,		0
33.1,	40.1,	15,	0,		0.33,	0,		0,		0
33.1,	40.2,	13,	0,		0.33,	0,		0,		0
33.1,	41.1,	11,	0,		0.33,	0,		0,		0
33.1,	42.1,	8,	0,		0.66,	0,		0,		0
33.1,	43.1,	9,	0,		0.66,	0,		0,		0
33.1,	44.1,	6,	0.8,		0.66,	0,		0,		0
33.1,	45.1,	9,	0,		0.66,	0,		0,		0
33.1,	46.1,	6,	0,		0.66,	0,		0,		0
33.1,	47.1,	12,	0,		0.33,	0,		0,		0
33.1,	48.1,	9,	0,		0.66,	0,		0,		0
33.1,	49.01,	14,	0,		0.33,	0,		0,		0

34.1,	10.4,	12,	0,		0.33,	0,		0,		0
34.1,	10.5,	11,	0,		0.33,	0,		0,		0
34.1,	10.6,	13,	0,		0.33,	0,		0,		0
34.1,	11.3,	12,	0,		0.33,	0,		0,		0
34.1,	11.4,	8,	0,		0.66,	0,		0,		0
34.1,	11.5,	4,	0,		1,	0,		0,		0
34.1,	11.6,	4,	1,		1,	1,		0,		2.5
34.1,	11.7,	6,	0,		0.66,	0,		0,		0
34.1,	19.1,	15,	0,		0.33,	0,		0,		0
34.1,	20.1,	14,	0,		0.33,	0,		0,		0
34.1,	21.1,	14,	0,		0.33,	0,		0,		0
34.1,	22.1,	14,	0,		0.33,	0,		0,		0
34.1,	23.1,	15,	0,		0.33,	0,		0,		0
34.1,	28.1,	13,	0,		0.33,	0,		0,		0
34.1,	29.1,	10,	0,		0.66,	0,		0,		0
34.1,	30.1,	8,	0,		0.66,	0,		0,		0
34.1,	31.1,	6,	0,		0.66,	0,		0,		0
34.1,	32.1,	4,	0,		0.8,	0,		0,		0
34.1,	33.1,	3,	0,		0.8,	0,		0,		0
34.1,	35.1,	2,	0,		0.8,	0,		0,		0
34.1,	36.1,	4,	0,		0.7,	0,		0,		0
34.1,	37.1,	7,	0,		0.66,	0,		0,		0
34.1,	40.2,	14,	0,		0.33,	0,		0,		0
34.1,	41.1,	13,	0,		0.33,	0,		0,		0
34.1,	42.1,	11,	0,		0.33,	0,		0,		0
34.1,	43.1,	10,	0,		0.66,	0,		0,		0
34.1,	44.1,	8,	0,		0.66,	0,		0,		0
34.1,	45.1,	9,	0,		0.66,	0,		0,		0
34.1,	45.2,	6,	0,		0.66,	0,		0,		0
34.1,	46.1,	8,	0,		0.66,	0,		0,		0
34.1,	47.1,	10,	0,		0.66,	0,		0,		0
34.1,	48.1,	7,	0,		0.66,	0,		0,		0
34.1,	49.01,	12,	0,		0.33,	0,		0,		0

35.1,	10.4,	13,	0,		0.33,	0,		0,		0
35.1,	10.5,	11,	0,		0.33,	0,		0,		0
35.1,	10.6,	12,	0,		0.33,	0,		0,		0
35.1,	11.3,	14,	0,		0.33,	0,		0,		0
35.1,	11.4,	10,	0,		0.66,	0,		0,		0
35.1,	11.5,	7,	0,		0.66,	0,		0,		0
35.1,	11.6,	4,	1,		1,	1,		0,		2.5
35.1,	11.7,	4,	0,		0.8,	0,		0,		0
35.1,	20.1,	15,	0,		0.33,	0,		0,		0
35.1,	21.1,	14,	0,		0.33,	0,		0,		0
35.1,	22.1,	14,	0,		0.33,	0,		0,		0
35.1,	23.1,	14,	0,		0.33,	0,		0,		0
35.1,	24.1,	15,	0,		0.33,	0,		0,		0
35.1,	28.1,	15,	0,		0.33,	0,		0,		0
35.1,	29.1,	13,	0,		0.33,	0,		0,		0
35.1,	30.1,	10,	0,		0.66,	0,		0,		0
35.1,	31.1,	8,	0,		0.66,	0,		0,		0
35.1,	32.1,	6,	0,		0.66,	0,		0,		0
35.1,	33.1,	5,	0,		0.66,	0,		0,		0
35.1,	34.1,	2,	0,		0.8,	0,		0,		0
35.1,	36.1,	2,	0,		0.8,	0,		0,		0
35.1,	37.1,	4,	0,		0.8,	0,		0,		0
35.1,	41.1,	14,	0,		0.33,	0,		0,		0
35.1,	42.1,	13,	0,		0.33,	0,		0,		0
35.1,	43.1,	12,	0,		0.33,	0,		0,		0
35.1,	44.1,	8,	0,		0.66,	0,		0,		0
35.1,	45.1,	9,	0,		0.66,	0,		0,		0
35.1,	45.2,	7,	0,		0.66,	0,		0,		0
35.1,	46.1,	8,	0,		0.66,	0,		0,		0
35.1,	47.1,	9,	0,		0.66,	0,		0,		0
35.1,	48.1,	6,	0,		0.66,	0,		0,		0
35.1,	49.01,	9,	0,		0.66,	0,		0,		0

36.1,	10.4,	14,	0,		0.33,	0,		0,		0
36.1,	10.5,	12,	0,		0.33,	0,		0,		0
36.1,	10.6,	12,	0,		0.33,	0,		0,		0
36.1,	11.4,	12,	0,		0.33,	0,		0,		0
36.1,	11.5,	8,	0,		0.66,	0,		0,		0
36.1,	11.6,	4,	0,		0.8,	0,		0,		0
36.1,	11.7,	4,	1,		1,	1,		0,		2.5
36.1,	21.1,	15,	0,		0.33,	0,		0,		0
36.1,	22.1,	14,	0,		0.33,	0,		0,		0
36.1,	23.1,	14,	0,		0.33,	0,		0,		0
36.1,	24.1,	14,	0,		0.33,	0,		0,		0
36.1,	29.1,	14,	0,		0.33,	0,		0,		0
36.1,	30.1,	12,	0,		0.33,	0,		0,		0
36.1,	31.1,	10,	0,		0.66,	0,		0,		0
36.1,	32.1,	8,	0,		0.66,	0,		0,		0
36.1,	33.1,	7,	0,		0.66,	0,		0,		0
36.1,	34.1,	4,	0,		0.7,	0,		0,		0
36.1,	35.1,	2,	0,		0.8,	0,		0,		0
36.1,	37.1,	3,	0,		0.8,	0,		0,		0
36.1,	42.1,	15,	0,		0.33,	0,		0,		0
36.1,	43.1,	13,	0,		0.33,	0,		0,		0
36.1,	44.1,	10,	0,		0.66,	0,		0,		0
36.1,	45.1,	10,	0,		0.66,	0,		0,		0
36.1,	45.2,	8,	0,		0.66,	0,		0,		0
36.1,	46.1,	8,	0,		0.66,	0,		0,		0
36.1,	47.1,	9,	0,		0.66,	0,		0,		0
36.1,	48.1,	6,	0,		0.66,	0,		0,		0
36.1,	49.01,	9,	0,		0.66,	0,		0,		0

37.1,	10.5,	13,	0,		0.33,	0,		0,		0
37.1,	10.6,	12,	0,		0.33,	0,		0,		0
37.1,	11.4,	15,	0,		0.33,	0,		0,		0
37.1,	11.5,	10,	0,		0.66,	0,		0,		0
37.1,	11.6,	6,	0,		0.66,	0,		0,		0
37.1,	11.7,	4,	1,		1,	1,		0,		2.5
37.1,	22.1,	15,	0,		0.33,	0,		0,		0
37.1,	23.1,	14,	0,		0.33,	0,		0,		0
37.1,	24.1,	14,	0,		0.33,	0,		0,		0
37.1,	30.1,	15,	0,		0.33,	0,		0,		0
37.1,	31.1,	13,	0,		0.33,	0,		0,		0
37.1,	32.1,	11,	0,		0.33,	0,		0,		0
37.1,	33.1,	9,	0,		0.66,	0,		0,		0
37.1,	34.1,	7,	0,		0.66,	0,		0,		0
37.1,	35.1,	4,	0,		0.8,	0,		0,		0
37.1,	36.1,	3,	0,		0.8,	0,		0,		0
37.1,	43.1,	15,	0,		0.33,	0,		0,		0
37.1,	44.1,	13,	0,		0.33,	0,		0,		0
37.1,	45.1,	12,	0,		0.33,	0,		0,		0
37.1,	45.2,	9,	0,		0.66,	0,		0,		0
37.1,	46.1,	8,	0,		0.66,	0,		0,		0
37.1,	47.1,	8,	0,		0.66,	0,		0,		0
37.1,	48.1,	6,	0,		0.66,	0,		0,		0
37.1,	49.01,	8,	0,		0.66,	0,		0,		0

38.1,	1.4,	14,	0,		0.33,	0,		0,		0
38.1,	1.5,	9,	0,		0.66,	0,		0,		0
38.1,	1.6,	4,	0,		0.9,	0,		0,		0
38.1,	6.1,	14,	0,		0.33,	0,		0,		0
38.1,	6.2,	14,	0,		0.33,	0,		0,		0
38.1,	7.1,	15,	0,		0.33,	0,		0,		0
38.1,	8.1,	8,	0,		0.66,	0,		0,		0
38.1,	8.2,	10,	0,		0.66,	0,		0,		0
38.1,	9.1,	9,	0,		0.66,	0,		0,		0
38.1,	9.2,	13,	0,		0.33,	0,		0,		0
38.1,	10.1,	5,	0,		0.66,	0,		0,		0
38.1,	10.2,	4,	1,		0.8,	1,		0,		2.5
38.1,	10.3,	8,	0,		0.66,	0,		0,		0
38.1,	10.4,	13,	0,		0.33,	0,		0,		0
38.1,	11.1,	8,	0,		0.66,	0,		0,		0
38.1,	11.2,	8,	0,		0.66,	0,		0,		0
38.1,	11.3,	8,	0,		0.66,	0,		0,		0
38.1,	11.4,	11,	0,		0.33,	0,		0,		0
38.1,	11.5,	14,	0,		0.33,	0,		0,		0
38.1,	12.1,	7,	0,		0.66,	0,		0,		0
38.1,	13.1,	8,	0,		0.66,	0,		0,		0
38.1,   14.1,   7,      0,              0.66,   0,              0,              0
38.1,   15.1,   5,      0,              0.66,   0,              0,              0
38.1,	16.1,	6,	0.8,		0.66,	0,		0,		0
38.1,	17.1,	8,	0,		0.66,	0,		0,		0
38.1,	18.1,	10,	0,		0.66,	0,		0,		0
38.1,	19.1,	13,	0,		0.33,	0,		0,		0
38.1,	20.1,	15,	0,		0.33,	0,		0,		0
38.1,	25.1,	11,	0,		0.33,	0,		0,		0
38.1,	26.1,	9,	0,		0.66,	0,		0,		0
38.1,	27.1,	9,	0,		0.66,	0,		0,		0
38.1,	28.1,	10,	0,		0.66,	0,		0,		0
38.1,	29.1,	11,	0,		0.33,	0,		0,		0
38.1,	30.1,	13,	0,		0.33,	0,		0,		0
38.1,	31.1,	14,	0,		0.33,	0,		0,		0
38.1,	39.1,	4,	0,		0.8,	0,		0,		0
38.1,	40.1,	3,	0,		0.8,	0,		0,		0
38.1,	40.2,	5,	0,		0.66,	0,		0,		0
38.1,	41.1,	8,	0,		0.66,	0,		0,		0
38.1,	42.1,	8,	0,		0.66,	0,		0,		0
38.1,	43.1,	12,	0,		0.33,	0,		0,		0
38.1,	44.1,	13,	0,		0.33,	0,		0,		0

39.1,	1.4,	14,	0,		0.33,	0,		0,		0
39.1,	1.5,	8,	0,		0.66,	0,		0,		0
39.1,	1.6,	3,	0,		0.9,	0,		0,		0
39.1,	6.1,	14,	0,		0.33,	0,		0,		0
39.1,	6.2,	16,	0,		0.33,	0,		0,		0
39.1,	7.1,	13,	0,		0.33,	0,		0,		0
39.1,	7.2,	14,	0,		0.33,	0,		0,		0
39.1,	8.1,	9,	0,		0.66,	0,		0,		0
39.1,	8.2,	13,	0,		0.33,	0,		0,		0
39.1,	9.1,	8,	0,		0.66,	0,		0,		0
39.1,	9.2,	9,	0,		0.66,	0,		0,		0
39.1,	10.1,	7,	0,		0.66,	0,		0,		0
39.1,	10.2,	7,	0,		0.66,	0,		0,		0
39.1,	10.3,	9,	0,		0.66,	0,		0,		0
39.1,	11.1,	4,	0,		0.8,	0,		0,		0
39.1,	11.2,	4,	1,		1,	1,		0,		2.5
39.1,	11.3,	7,	0,		0.66,	0,		0,		0
39.1,	11.4,	10,	0,		0.66,	0,		0,		0
39.1,	11.5,	14,	0,		0.33,	0,		0,		0
39.1,	12.1,	8,	0,		0.66,	0,		0,		0
39.1,	13.1,	6,	0,		0.66,	0,		0,		0
39.1,   14.1,   9,      0,              0.66,   0,              0,              0
39.1,   15.1,   9,      0,              0.66,   0,              0,              0
39.1,	16.1,	9,	0,		0.66,	0,		0,		0
39.1,	17.1,	11,	0,		0.33,	0,		0,		0
39.1,	18.1,	13,	0,		0.33,	0,		0,		0
39.1,	25.1,	7,	0,		0.66,	0,		0,		0
39.1,	26.1,	6,	0,		0.66,	0,		0,		0
39.1,	27.1,	5,	0,		0.66,	0,		0,		0
39.1,	28.1,	7,	0,		0.66,	0,		0,		0
39.1,	29.1,	9,	0,		0.66,	0,		0,		0
39.1,	30.1,	11,	0,		0.33,	0,		0,		0
39.1,	31.1,	12,	0,		0.33,	0,		0,		0
39.1,	32.1,	14,	0,		0.33,	0,		0,		0
39.1,	38.1,	4,	0,		0.8,	0,		0,		0
39.1,	40.1,	6,	0,		0.66,	0,		0,		0
39.1,	40.2,	4,	0,		0.8,	0,		0,		0
39.1,	41.1,	9,	0,		0.66,	0,		0,		0
39.1,	42.1,	8,	0,		0.66,	0,		0,		0
39.1,	43.1,	13,	0,		0.33,	0,		0,		0
39.1,	44.1,	12,	0,		0.33,	0,		0,		0

40.1,	1.5,	12,	0,		0.33,	0,		0,		0
40.1,	1.6,	7,	0,		0.33,	0,		0,		0
40.1,	8.1,	12,	0,		0.33,	0,		0,		0
40.1,	8.2,	13,	0,		0.33,	0,		0,		0
40.1,	9.1,	12,	0,		0.33,	0,		0,		0
40.1,	9.2,	15,	0,		0.33,	0,		0,		0
40.1,	10.1,	7,	0,		0.66,	0,		0,		0
40.1,	10.2,	4,	1,		0.8,	1,		0,		2.5
40.1,	10.3,	5,	0,		0.66,	0,		0,		0
40.1,	10.4,	10,	0,		0.66,	0,		0,		0
40.1,	10.5,	15,	0,		0.33,	0,		0,		0
40.1,	11.1,	9,	0,		0.66,	0,		0,		0.5
40.1,	11.2,	8,	0,		0.66,	0,		0,		0
40.1,	11.3,	7,	0,		0.66,	0,		0,		0
40.1,	11.4,	8,	0,		0.66,	0,		0,		0
40.1,	11.5,	12,	0,		0.33,	0,		0,		0
40.1,	12.1,	9,	0,		0.66,	0,		0,		0
40.1,	13.1,	10,	0,		0.66,	0,		0,		0
40.1,   14.1,   8,      0,              0.66,   0,              0,              0
40.1,   15.1,   6,      0,              0.66,   0,              0,              0
40.1,	16.1,	5,	0,		0.66,	0,		0,		0
40.1,	17.1,	6,	0,		0.66,	0,		0,		0
40.1,	18.1,	8,	0,		0.66,	0,		0,		0
40.1,	19.1,	9,	0,		0.66,	0,		0,		0
40.1,	20.1,	12,	0,		0.33,	0,		0,		0
40.1,	21.1,	14,	0,		0.33,	0,		0,		0
40.1,	25.1,	13,	0,		0.33,	0,		0,		0
40.1,	26.1,	11,	0,		0.33,	0,		0,		0
40.1,	27.1,	9,	0,		0.66,	0,		0,		0
40.1,	28.1,	9,	0,		0.66,	0,		0,		0
40.1,	29.1,	10,	0,		0.66,	0,		0,		0
40.1,	30.1,	11,	0,		0.33,	0,		0,		0
40.1,	31.1,	11,	0,		0.33,	0,		0,		0
40.1,	32.1,	13,	0,		0.33,	0,		0,		0
40.1,	33.1,	15,	0,		0.33,	0,		0,		0
40.1,	38.1,	3,	0,		0.8,	0,		0,		0
40.1,	39.1,	6,	0,		0.66,	0,		0,		0
40.1,	40.2,	4,	1,		0.8,	1,		0,		20
40.1,	41.1,	5,	0,		0.66,	0,		0,		0
40.1,	42.1,	6,	0,		0.66,	0,		0,		0
40.1,	43.1,	8,	0,		0.66,	0,		0,		0
40.1,	44.1,	9,	0,		0.66,	0,		0,		0
40.1,	45.1,	12,	0,		0.33,	0,		0,		0
40.1,	45.2,	13,	0,		0.33,	0,		0,		0

40.2,	1.5,	12,	0,		0.33,	0,		0,		0
40.2,	1.6,	7,	0,		0.33,	0,		0,		0
40.2,	8.1,	13,	0,		0.33,	0,		0,		0
40.2,	8.2,	15,	0,		0.33,	0,		0,		0
40.2,	9.1,	13,	0,		0.33,	0,		0,		0
40.2,	9.2,	13,	0,		0.33,	0,		0,		0
40.2,	10.1,	9,	0,		0.66,	0,		0,		0
40.2,	10.2,	6,	0,		0.66,	0,		0,		0
