node1,	node2,	dist,	visibility,	sound,	transitability,	lockable,	flow
40.2,	10.3,	8,	0,		0.66,	0,		0,		0
40.2,	10.4,	12,	0,		0.33,	0,		0,		0
40.2,	11.1,	7,	0,		0.66,	0,		0,		0
40.2,	11.2,	4,	1,		1,	1,		0,		2.5
40.2,	11.3,	4,	0,		0.8,	0,		0,		0
40.2,	11.4,	7,	0,		0.66,	0,		0,		0
40.2,	11.5,	10,	0,		0.66,	0,		0,		0
40.2,	12.1,	10,	0,		0.66,	0,		0,		0
40.2,	13.1,	9,	0,		0.66,	0,		0,		0
40.2,   14.1,   11,     0,              0.33,   0,              0,              0
40.2,   15.1,   9,      0.8,            0.66,   0,              0,              0
40.2,	16.1,	8,	0,		0.66,	0,		0,		0
40.2,	17.1,	9,	0,		0.66,	0,		0,		0
40.2,	18.1,	11,	0,		0.33,	0,		0,		0
40.2,	19.1,	13,	0,		0.33,	0,		0,		0
40.2,	20.1,	14,	0,		0.33,	0,		0,		0
40.2,	25.1,	10,	0,		0.66,	0,		0,		0
40.2,	26.1,	8,	0,		0.66,	0,		0,		0
40.2,	27.1,	6,	0,		0.66,	0,		0,		0
40.2,	28.1,	6,	0,		0.66,	0,		0,		0
40.2,	29.1,	7,	0,		0.66,	0,		0,		0
40.2,	30.1,	8,	0,		0.66,	0,		0,		0
40.2,	31.1,	9,	0,		0.66,	0,		0,		0
40.2,	32.1,	11,	0,		0.33,	0,		0,		0
40.2,	33.1,	13,	0,		0.33,	0,		0,		0
40.2,	34.1,	14,	0,		0.33,	0,		0,		0
40.2,	38.1,	5,	0,		0.66,	0,		0,		0
40.2,	39.1,	4,	0,		0.8,	0,		0,		0
40.2,	40.1,	4,	1,		0.8,	1,		0,		20
40.2,	41.1,	7,	0,		0.66,	0,		0,		0
40.2,	42.1,	4,	0,		0.8,	0,		0,		0
40.2,	43.1,	9,	0,		0.66,	0,		0,		0
40.2,	44.1,	8,	0,		0.66,	0,		0,		0
40.2,	45.1,	13,	0,		0.33,	0,		0,		0
40.2,	45.2,	13,	0,		0.33,	0,		0,		0

41.1,	1.6,	11,	0,		0.33,	0,		0,		0
41.1,	10.1,	12,	0,		0.33,	0,		0,		0
41.1,	10.2,	7,	0,		0.66,	0,		0,		0
41.1,	10.3,	6,	1,		0.66,	1,		0,		2.5
41.1,	10.4,	7,	0,		0.66,	0,		0,		0
41.1,	10.5,	10,	0,		0.66,	0,		0,		0
41.1,	10.6,	14,	0,		0.33,	0,		0,		0
41.1,	11.1,	14,	0,		0.33,	0,		0,		0
41.1,	11.2,	9,	0,		0.66,	0,		0,		0
41.1,	11.3,	7,	0,		0.66,	0,		0,		0
41.1,	11.4,	8,	0,		0.66,	0,		0,		0
41.1,	11.5,	8,	0,		0.66,	0,		0,		0
41.1,	11.6,	12,	0,		0.33,	0,		0,		0
41.1,	12.1,	14,	0,		0.33,	0,		0,		0
41.1,	13.1,	15,	0,		0.33,	0,		0,		0
41.1,   14.1,   14,     0,              0.33,   0,              0,              0
41.1,   15.1,   10,     0,              0.66,   0,              0,              0
41.1,	16.1,	7,	0,		0.66,	0,		0,		0
41.1,	17.1,	5,	0.8,		0.66,	0,		0,		0
41.1,	18.1,	6,	0,		0.66,	0,		0,		0
41.1,	19.1,	6,	0,		0.66,	0,		0,		0
41.1,	20.1,	8,	0,		0.66,	0,		0,		0
41.1,	21.1,	10,	0,		0.66,	0,		0,		0
41.1,	22.1,	11,	0,		0.33,	0,		0,		0
41.1,	23.1,	14,	0,		0.33,	0,		0,		0
41.1,	26.1,	15,	0,		0.33,	0,		0,		0
41.1,	27.1,	12,	0,		0.33,	0,		0,		0
41.1,	28.1,	10,	0,		0.66,	0,		0,		0
41.1,	29.1,	9,	0,		0.66,	0,		0,		0
41.1,	30.1,	9,	0,		0.66,	0,		0,		0
41.1,	31.1,	9,	0,		0.66,	0,		0,		0
41.1,	32.1,	10,	0,		0.66,	0,		0,		0
41.1,	33.1,	11,	0,		0.33,	0,		0,		0
41.1,	34.1,	13,	0,		0.33,	0,		0,		0
41.1,	35.1,	14,	0,		0.33,	0,		0,		0
41.1,	38.1,	8,	0,		0.66,	0,		0,		0
41.1,	39.1,	9,	0,		0.66,	0,		0,		0
41.1,	40.1,	5,	0,		0.66,	0,		0,		0
41.1,	40.2,	7,	0,		0.66,	0,		0,		0
41.1,	42.1,	4,	0,		0.8,	0,		0,		0
41.1,	43.1,	4,	0,		0.8,	0,		0,		0
41.1,	44.1,	6,	0,		0.66,	0,		0,		0
41.1,	45.1,	8,	0,		0.66,	0,		0,		0
41.1,	45.2,	8,	0,		0.66,	0,		0,		0
41.1,	46.1,	11,	0,		0.33,	0,		0,		0
41.1,	47.1,	14,	0,		0.33,	0,		0,		0
41.1,	48.1,	15,	0,		0.33,	0,		0,		0

42.1,	1.6,	10,	0,		0.66,	0,		0,		0
42.1,	10.1,	12,	0,		0.33,	0,		0,		0
42.1,	10.2,	8,	0,		0.66,	0,		0,		0
42.1,	10.3,	8,	0,		0.66,	0,		0,		0
42.1,	10.4,	8,	0,		0.66,	0,		0,		0
42.1,	10.5,	13,	0,		0.33,	0,		0,		0
42.1,	11.1,	11,	0,		0.33,	0,		0,		0
42.1,	11.2,	6,	0,		0.66,	0,		0,		0
42.1,	11.3,	4,	0,		0.8,	0,		0,		0
42.1,	11.4,	4,	1,		1,	1,		0,		2.5
42.1,	11.5,	7,	0,		0.66,	0,		0,		0
42.1,	11.6,	11,	0,		0.33,	0,		0,		0
42.1,	12.1,	14,	0,		0.33,	0,		0,		0
42.1,	13.1,	13,	0,		0.33,	0,		0,		0
42.1,   14.1,   15,     0,              0.33,   0,              0,              0
42.1,   15.1,   11,     0,              0.33,   0,              0,              0
42.1,	16.1,	9,	0,		0.66,	0,		0,		0
42.1,	17.1,	8,	0,		0.66,	0,		0,		0
42.1,	18.1,	9,	0,		0.66,	0,		0,		0
42.1,	19.1,	10,	0,		0.66,	0,		0,		0
42.1,	20.1,	11,	0,		0.33,	0,		0,		0
42.1,	21.1,	13,	0,		0.33,	0,		0,		0
42.1,	22.1,	15,	0,		0.33,	0,		0,		0
42.1,	25.1,	14,	0,		0.33,	0,		0,		0
42.1,	26.1,	11,	0,		0.33,	0,		0,		0
42.1,	27.1,	8,	0,		0.66,	0,		0,		0
42.1,	28.1,	6,	0,		0.66,	0,		0,		0
42.1,	29.1,	6,	0.8,		0.66,	0,		0,		0
42.1,	30.1,	6,	0,		0.66,	0,		0,		0
42.1,	31.1,	7,	0,		0.66,	0,		0,		0
42.1,	32.1,	8,	0,		0.66,	0,		0,		0
42.1,	33.1,	8,	0,		0.66,	0,		0,		0
42.1,	34.1,	11,	0,		0.33,	0,		0,		0
42.1,	35.1,	13,	0,		0.33,	0,		0,		0
42.1,	36.1,	15,	0,		0.33,	0,		0,		0
42.1,	38.1,	8,	0,		0.66,	0,		0,		0
42.1,	39.1,	8,	0,		0.66,	0,		0,		0
42.1,	40.1,	6,	0,		0.66,	0,		0,		0
42.1,	40.2,	4,	0,		0.8,	0,		0,		0
42.1,	41.1,	4,	0,		0.8,	0,		0,		0
42.1,	43.1,	6,	0,		0.66,	0,		0,		0
42.1,	44.1,	5,	0,		0.66,	0,		0,		0
42.1,	45.1,	9,	0,		0.66,	0,		0,		0
42.1,	45.2,	8,	0,		0.66,	0,		0,		0
42.1,	46.1,	13,	0,		0.33,	0,		0,		0
42.1,	48.1,	15,	0,		0.33,	0,		0,		0

43.1,	1.6,	15,	0,		0.33,	0,		0,		0
43.1,	10.2,	11,	0,		0.33,	0,		0,		0
43.1,	10.3,	6,	0,		0.66,	0,		0,		0
43.1,	10.4,	4,	1,		1,	1,		0,		2.5
43.1,	10.5,	7,	0,		0.66,	0,		0,		0
43.1,	10.6,	10,	0,		0.66,	0,		0,		0
43.1,	11.2,	12,	0,		0.33,	0,		0,		0
43.1,	11.3,	9,	0,		0.66,	0,		0,		0
43.1,	11.4,	8,	0,		0.66,	0,		0,		0
43.1,	11.5,	7,	0,		0.66,	0,		0,		0
43.1,	11.6,	9,	0,		0.66,	0,		0,		0
43.1,	11.7,	12,	0,		0.33,	0,		0,		0
43.1,   15.1,   14,     0,              0.33,   0,              0,              0
43.1,	16.1,	10,	0,		0.66,	0,		0,		0
43.1,	17.1,	6,	0,		0.66,	0,		0,		0
43.1,	18.1,	6,	0,		0.66,	0,		0,		0
43.1,	19.1,	5,	0,		0.66,	0,		0,		0
43.1,	20.1,	6,	0,		0.66,	0,		0,		0
43.1,	21.1,	7,	0,		0.66,	0,		0,		0
43.1,	22.1,	8,	0,		0.66,	0,		0,		0
43.1,	23.1,	10,	0,		0.33,	0,		0,		0
43.1,	24.1,	13,	0,		0.33,	0,		0,		0
43.1,	27.1,	15,	0,		0.33,	0,		0,		0
43.1,	28.1,	12,	0,		0.33,	0,		0,		0
43.1,	29.1,	11,	0,		0.33,	0,		0,		0
43.1,	30.1,	9,	0,		0.66,	0,		0,		0
43.1,	31.1,	9,	0,		0.66,	0,		0,		0
43.1,	32.1,	9,	0,		0.66,	0,		0,		0
43.1,	33.1,	9,	0,		0.66,	0,		0,		0
43.1,	34.1,	10,	0,		0.66,	0,		0,		0
43.1,	35.1,	12,	0,		0.33,	0,		0,		0
43.1,	36.1,	13,	0,		0.33,	0,		0,		0
43.1,	37.1,	15,	0,		0.33,	0,		0,		0
43.1,	38.1,	12,	0,		0.33,	0,		0,		0
43.1,	39.1,	13,	0,		0.33,	0,		0,		0
43.1,	40.1,	8,	0,		0.66,	0,		0,		0
43.1,	40.2,	9,	0,		0.66,	0,		0,		0
43.1,	41.1,	4,	0,		0.8,	0,		0,		0
43.1,	42.1,	6,	0,		0.66,	0,		0,		0
43.1,	44.1,	4,	0,		0.8,	0,		0,		0
43.1,	45.1,	4,	0,		0.8,	0,		0,		0
43.1,	45.2,	6,	0,		0.66,	0,		0,		0
43.1,	46.1,	8,	0,		0.66,	0,		0,		0
43.1,	47.1,	10,	0,		0.33,	0,		0,		0
43.1,	48.1,	11,	0,		0.33,	0,		0,		0
43.1,	49.01,	14,	0,		0.33,	0,		0,		0

44.1,	1.6,	15,	0,		0.33,	0,		0,		0
44.1,	10.2,	12,	0,		0.33,	0,		0,		0
44.1,	10.3,	8,	0,		0.66,	0,		0,		0
44.1,	10.4,	7,	0,		0.66,	0,		0,		0
44.1,	10.5,	9,	0,		0.66,	0,		0,		0
44.1,	10.6,	12,	0,		0.33,	0,		0,		0
44.1,	11.2,	10,	0,		0.66,	0,		0,		0
44.1,	11.3,	7,	0,		0.66,	0,		0,		0
44.1,	11.4,	4,	0,		0.8,	0,		0,		0
44.1,	11.5,	4,	1,		1,	1,		0,		2.5
44.1,	11.6,	7,	0,		0.66,	0,		0,		0
44.1,	11.7,	10,	0,		0.66,	0,		0,		0
44.1,	16.1,	12,	0,		0.33,	0,		0,		0
44.1,	17.1,	10,	0,		0.66,	0,		0,		0
44.1,	18.1,	9,	0,		0.66,	0,		0,		0
44.1,	19.1,	9,	0,		0.66,	0,		0,		0
44.1,	20.1,	9,	0,		0.66,	0,		0,		0
44.1,	21.1,	10,	0,		0.66,	0,		0,		0
44.1,	22.1,	11,	0,		0.33,	0,		0,		0
44.1,	23.1,	13,	0,		0.33,	0,		0,		0
44.1,	24.1,	15,	0,		0.33,	0,		0,		0
44.1,	27.1,	13,	0,		0.33,	0,		0,		0
44.1,	28.1,	9,	0,		0.66,	0,		0,		0
44.1,	29.1,	7,	0,		0.66,	0,		0,		0
44.1,	30.1,	6,	0,		0.66,	0,		0,		0
44.1,	31.1,	6,	0,		0.66,	0,		0,		0
44.1,	32.1,	6,	0,		0.66,	0,		0,		0
44.1,	33.1,	6,	0.8,		0.66,	0,		0,		0
44.1,	34.1,	8,	0,		0.66,	0,		0,		0
44.1,	35.1,	8,	0,		0.66,	0,		0,		0
44.1,	36.1,	10,	0,		0.66,	0,		0,		0
44.1,	37.1,	13,	0,		0.33,	0,		0,		0
44.1,	38.1,	13,	0,		0.33,	0,		0,		0
44.1,	39.1,	12,	0,		0.33,	0,		0,		0
44.1,	40.1,	9,	0,		0.66,	0,		0,		0
44.1,	40.2,	8,	0,		0.66,	0,		0,		0
44.1,	41.1,	6,	0,		0.66,	0,		0,		0
44.1,	42.1,	5,	0,		0.66,	0,		0,		0
44.1,	43.1,	4,	0,		0.8,	0,		0,		0
44.1,	45.1,	6,	0,		0.66,	0,		0,		0
44.1,	45.2,	4,	0,		0.8,	0,		0,		0
44.1,	46.1,	8,	0,		0.66,	0,		0,		0
44.1,	47.1,	11,	0,		0.33,	0,		0,		0
44.1,	48.1,	10,	0,		0.66,	0,		0,		0
44.1,	49.01,	14,	0,		0.33,	0,		0,		0

45.1,	10.2,	14,	0,		0.33,	0,		0,		0
45.1,	10.3,	9,	0,		0.66,	0,		0,		0
45.1,	10.4,	4,	1,		1,	1,		0,		2.5
45.1,	10.5,	4,	0,		0.8,	0,		0,		0
45.1,	10.6,	7,	0,		0.66,	0,		0,		0
45.1,	11.3,	13,	0,		0.33,	0,		0,		0
45.1,	11.4,	9,	0,		0.66,	0,		0,		0
45.1,	11.5,	7,	0,		0.66,	0,		0,		0
45.1,	11.6,	8,	0,		0.66,	0,		0,		0
45.1,	11.7,	9,	0,		0.66,	0,		0,		0
45.1,	16.1,	14,	0,		0.33,	0,		0,		0
45.1,	17.1,	10,	0,		0.66,	0,		0,		0
45.1,	18.1,	8,	0,		0.66,	0,		0,		0
45.1,	19.1,	6,	0,		0.66,	0,		0,		0
45.1,	20.1,	5,	0.8,		0.66,	0,		0,		0
45.1,	21.1,	5,	0,		0.66,	0,		0,		0
45.1,	22.1,	7,	0,		0.66,	0,		0,		0
45.1,	23.1,	7,	0,		0.66,	0,		0,		0
45.1,	24.1,	9,	0,		0.66,	0,		0,		0
45.1,	28.1,	15,	0,		0.33,	0,		0,		0
45.1,	29.1,	13,	0,		0.33,	0,		0,		0
45.1,	30.1,	11,	0,		0.33,	0,		0,		0
45.1,	31.1,	10,	0,		0.66,	0,		0,		0
45.1,	32.1,	9,	0,		0.66,	0,		0,		0
45.1,	33.1,	9,	0,		0.66,	0,		0,		0
45.1,	34.1,	9,	0,		0.66,	0,		0,		0
45.1,	35.1,	9,	0,		0.66,	0,		0,		0
45.1,	36.1,	10,	0,		0.66,	0,		0,		0
45.1,	37.1,	12,	0,		0.33,	0,		0,		0
45.1,	40.1,	12,	0,		0.33,	0,		0,		0
45.1,	40.2,	13,	0,		0.33,	0,		0,		0
45.1,	41.1,	8,	0,		0.66,	0,		0,		0
45.1,	42.1,	9,	0,		0.66,	0,		0,		0
45.1,	43.1,	4,	0,		0.8,	0,		0,		0
45.1,	44.1,	6,	0,		0.66,	0,		0,		0
45.1,	45.2,	4,	1,		1,	1,		0,		20
45.1,	46.1,	4,	0,		0.8,	0,		0,		0
45.1,	47.1,	6,	0,		0.66,	0,		0,		0
45.1,	48.1,	7,	0,		0.66,	0,		0,		0
45.1,	49.01,	10,	0,		0.66,	0,		0,		0

45.2,	10.3,	11,	0,		0.33,	0,		0,		0
45.2,	10.4,	7,	0.8,		0.66,	0,		0,		0
45.2,	10.5,	7,	0,		0.66,	0,		0,		0
45.2,	10.6,	9,	0,		0.66,	0,		0,		0
45.2,	11.2,	14,	0,		0.33,	0,		0,		0
45.2,	11.3,	11,	0,		0.33,	0,		0,		0
45.2,	11.4,	7,	0,		0.66,	0,		0,		0
45.2,	11.5,	4,	1,		1,	1,		0,		2.5
45.2,	11.6,	4,	0,		0.8,	0,		0,		0
45.2,	11.7,	7,	0,		0.66,	0,		0,		0
45.2,	17.1,	12,	0,		0.33,	0,		0,		0
45.2,	18.1,	11,	0,		0.33,	0,		0,		0
45.2,	19.1,	9,	0,		0.66,	0,		0,		0
45.2,	20.1,	9,	0.4,		0.66,	0,		0,		0
45.2,	21.1,	9,	0,		0.66,	0,		0,		0
45.2,	22.1,	9,	0,		0.66,	0,		0,		0
45.2,	23.1,	10,	0,		0.66,	0,		0,		0
45.2,	24.1,	11,	0,		0.33,	0,		0,		0
45.2,	28.1,	13,	0,		0.33,	0,		0,		0
45.2,	29.1,	10,	0,		0.66,	0,		0,		0
45.2,	30.1,	9,	0,		0.66,	0,		0,		0
45.2,	31.1,	8,	0,		0.66,	0,		0,		0
45.2,	32.1,	7,	0.8,		0.66,	0,		0,		0
45.2,	34.1,	6,	0,		0.66,	0,		0,		0
45.2,	35.1,	7,	0,		0.66,	0,		0,		0
45.2,	36.1,	8,	0,		0.66,	0,		0,		0
45.2,	37.1,	9,	0,		0.66,	0,		0,		0
45.2,	40.1,	13,	0,		0.33,	0,		0,		0
45.2,	40.2,	13,	0,		0.33,	0,		0,		0
45.2,	41.1,	8,	0,		0.66,	0,		0,		0
45.2,	42.1,	8,	0,		0.66,	0,		0,		0
45.2,	43.1,	6,	0,		0.66,	0,		0,		0
45.2,	44.1,	4,	0,		0.8,	0,		0,		0
45.2,	45.1,	4,	1,		1,	1,		0,		1
45.2,	46.1,	4,	0,		0.33,	0,		0,		0
45.2,	47.1,	8,	0,		0.66,	0,		0,		0
45.2,	48.1,	7,	0,		0.66,	0,		0,		0
45.2,	49.01,	10,	0,		0.66,	0,		0,		0

46.1,	10.3,	13,	0,		0.33,	0,		0,		0
46.1,	10.4,	7,	0,		0.66,	0,		0,		0
46.1,	10.5,	4,	1,		0.8,	1,		0,		20
46.1,	10.6,	6,	0,		0.66,	0,		0,		0
46.1,	11.3,	15,	0,		0.33,	0,		0,		0
46.1,	11.4,	12,	0,		0.33,	0,		0,		0
46.1,	11.5,	8,	0,		0.66,	0,		0,		0
46.1,	11.6,	6,	1,		1,	1,		0,		20
46.1,	11.7,	6,	0,		0.66,	0,		0,		0
46.1,	17.1,	14,	0,		0.33,	0,		0,		0
46.1,	18.1,	12,	0,		0.33,	0,		0,		0
46.1,	19.1,	10,	0,		0.66,	0,		0,		0
46.1,	20.1,	8,	0,		0.66,	0,		0,		0
46.1,	21.1,	8,	0.8,		0.5,	0,		0,		0
46.1,	22.1,	7,	0.8,		0.5,	0,		0,		0
46.1,	23.1,	7,	0,		0.66,	0,		0,		0
46.1,	24.1,	8,	0,		0.66,	0,		0,		0
46.1,	29.1,	15,	0,		0.33,	0,		0,		0
46.1,	30.1,	13,	0,		0.33,	0,		0,		0
46.1,	31.1,	11,	0,		0.33,	0,		0,		0
46.1,	32.1,	9,	0,		0.66,	0,		0,		0
46.1,	33.1,	6,	0,		0.66,	0,		0,		0
46.1,	34.1,	8,	0,		0.66,	0,		0,		0
46.1,	35.1,	8,	0,		0.66,	0,		0,		0
46.1,	36.1,	8,	0,		0.66,	0,		0,		0
46.1,	37.1,	8,	0,		0.66,	0,		0,		0
46.1,	41.1,	11,	0,		0.33,	0,		0,		0
46.1,	42.1,	13,	0,		0.33,	0,		0,		0
46.1,	43.1,	8,	0,		0.66,	0,		0,		0
46.1,	44.1,	8,	0,		0.66,	0,		0,		0
46.1,	45.1,	4,	0,		0.8,	0,		0,		0
46.1,	45.2,	4,	0,		0.33,	0,		0,		0
46.1,	47.1,	4,	1,		0.9,	1,		0,		2.5
46.1,	48.1,	4,	1,		0.9,	1,		0,		2.5
46.1,	49.01,	7,	1,		1,	1,		0,		20

47.1,	10.4,	8,	0,		0.66,	0,		0,		0
47.1,	10.5,	4,	0,		0.8,	0,		0,		0
47.1,	10.6,	4,	0,		0.8,	0,		0,		0
47.1,	11.4,	15,	0,		0.33,	0,		0,		0
47.1,	11.5,	11,	0,		0.33,	0,		0,		0
47.1,	11.6,	8,	0,		0.66,	0,		0,		0
47.1,	11.7,	7,	0,		0.66,	0,		0,		0
47.1,	18.1,	13,	0,		0.33,	0,		0,		0
47.1,	19.1,	11,	0,		0.33,	0,		0,		0
47.1,	20.1,	8,	0,		0.66,	0,		0,		0
47.1,	21.1,	8,	0,		0.66,	0,		0,		0
47.1,	22.1,	6,	0,		0.66,	0,		0,		0
47.1,	23.1,	5,	0,		0.66,	0,		0,		0
47.1,	24.1,	5,	0,		0.66,	0,		0,		0
47.1,	31.1,	15,	0,		0.33,	0,		0,		0
47.1,	32.1,	13,	0,		0.33,	0,		0,		0
47.1,	33.1,	12,	0,		0.33,	0,		0,		0
47.1,	34.1,	10,	0,		0.66,	0,		0,		0
47.1,	35.1,	9,	0,		0.66,	0,		0,		0
47.1,	36.1,	9,	0,		0.66,	0,		0,		0
47.1,	37.1,	8,	0,		0.66,	0,		0,		0
47.1,	41.1,	14,	0,		0.33,	0,		0,		0
47.1,	43.1,	10,	0,		0.33,	0,		0,		0
47.1,	44.1,	11,	0,		0.33,	0,		0,		0
47.1,	45.1,	6,	0,		0.66,	0,		0,		0
47.1,	45.2,	8,	0,		0.66,	0,		0,		0
47.1,	46.1,	4,	1,		0.9,	1,		0,		2.5
47.1,	48.1,	4,	0,		0.8,	0,		0,		0
47.1,	49.01,	4,	0,		0.8,	0,		0,		0

48.1,	10.4,	11,	0,		0.33,	0,		0,		0
48.1,	10.5,	8,	0,		0.66,	0,		0,		0
48.1,	10.6,	7,	0,		0.66,	0,		0,		0
48.1,	11.4,	14,	0,		0.33,	0,		0,		0
48.1,	11.5,	9,	0,		0.66,	0,		0,		0
48.1,	11.6,	5,	0,		0.66,	0,		0,		0
48.1,	11.7,	4,	0,		0.8,	0,		0,		0
48.1,	19.1,	14,	0,		0.33,	0,		0,		0
48.1,	20.1,	11,	0,		0.33,	0,		0,		0
48.1,	21.1,	10,	0,		0.66,	0,		0,		0
48.1,	22.1,	9,	0,		0.66,	0,		0,		0
48.1,	23.1,	9,	0,		0.66,	0,		0,		0
48.1,	24.1,	9,	0,		0.66,	0,		0,		0
48.1,	30.1,	14,	0,		0.33,	0,		0,		0
48.1,	31.1,	13,	0,		0.33,	0,		0,		0
48.1,	32.1,	11,	0,		0.33,	0,		0,		0
48.1,	33.1,	9,	0,		0.66,	0,		0,		0
48.1,	34.1,	7,	0,		0.66,	0,		0,		0
48.1,	35.1,	6,	0,		0.66,	0,		0,		0
48.1,	36.1,	6,	0,		0.66,	0,		0,		0
48.1,	37.1,	6,	0,		0.66,	0,		0,		0
48.1,	41.1,	15,	0,		0.33,	0,		0,		0
48.1,	42.1,	15,	0,		0.33,	0,		0,		0
48.1,	43.1,	11,	0,		0.33,	0,		0,		0
48.1,	44.1,	10,	0,		0.66,	0,		0,		0
48.1,	45.1,	7,	0,		0.66,	0,		0,		0
48.1,	45.2,	7,	0,		0.66,	0,		0,		0
48.1,	46.1,	4,	1,		0.9,	1,		0,		2.5
48.1,	47.1,	4,	0,		0.8,	0,		0,		0
48.1,	49.01,	4,	0,		0.8,	0,		0,		0

49.01,	10.4,	14,	0,		0.33,	0,		0,		0
49.01,	10.5,	9,	0,		0.66,	0,		0,		0
49.01,	10.6,	7,	0,		0.33,	0,		0,		0
49.01,	11.5,	14,	0,		0.33,	0,		0,		0
49.01,	11.6,	9,	0,		0.66,	0,		0,		0
49.01,	11.7,	7,	0,		0.66,	0,		0,		0
49.01,	20.1,	14,	0,		0.33,	0,		0,		0
49.01,	21.1,	11,	0,		0.33,	0,		0,		0
49.01,	22.1,	9,	0,		0.66,	0,		0,		0
49.01,	23.1,	9,	0,		0.66,	0,		0,		0
49.01,	24.1,	7,	0,		0.66,	0,		0,		0
49.01,	32.1,	15,	0,		0.33,	0,		0,		0
49.01,	33.1,	14,	0,		0.33,	0,		0,		0
49.01,	34.1,	12,	0,		0.33,	0,		0,		0
49.01,	35.1,	9,	0,		0.66,	0,		0,		0
49.01,	36.1,	9,	0,		0.66,	0,		0,		0
49.01,	37.1,	8,	0,		0.66,	0,		0,		0
49.01,	43.1,	14,	0,		0.33,	0,		0,		0
49.01,	44.1,	14,	0,		0.33,	0,		0,		0
49.01,	45.1,	10,	0,		0.66,	0,		0,		0
49.01,	45.2,	10,	0,		0.66,	0,		0,		0
49.01,	46.1,	7,	1,		1,	1,		0,		20
49.01,	47.1,	4,	0,		0.8,	0,		0,		0
49.01,	48.1,	4,	0,		0.8,	0,		0,		0









